Date,PortfolioValue,Peak,Drawdown
2018-03-22,100000.0,100000.0,0.0
2018-03-23,100000.0,100000.0,0.0
2018-03-26,100000.0,100000.0,0.0
2018-03-27,100000.0,100000.0,0.0
2018-03-28,100000.0,100000.0,0.0
2018-03-29,100000.0,100000.0,0.0
2018-04-02,100000.0,100000.0,0.0
2018-04-03,100000.0,100000.0,0.0
2018-04-04,100000.0,100000.0,0.0
2018-04-05,100000.0,100000.0,0.0
2018-04-06,100000.0,100000.0,0.0
2018-04-09,100000.0,100000.0,0.0
2018-04-10,100000.0,100000.0,0.0
2018-04-11,100000.0,100000.0,0.0
2018-04-12,100000.0,100000.0,0.0
2018-04-13,100000.0,100000.0,0.0
2018-04-16,100000.0,100000.0,0.0
2018-04-17,100000.0,100000.0,0.0
2018-04-18,100000.0,100000.0,0.0
2018-04-19,100000.0,100000.0,0.0
2018-04-20,100000.0,100000.0,0.0
2018-04-23,100000.0,100000.0,0.0
2018-04-24,100000.0,100000.0,0.0
2018-04-25,100000.0,100000.0,0.0
2018-04-26,100000.0,100000.0,0.0
2018-04-27,100000.0,100000.0,0.0
2018-04-30,100000.0,100000.0,0.0
2018-05-01,100000.0,100000.0,0.0
2018-05-02,100000.0,100000.0,0.0
2018-05-03,100000.0,100000.0,0.0
2018-05-04,100000.0,100000.0,0.0
2018-05-07,100000.0,100000.0,0.0
2018-05-08,100000.0,100000.0,0.0
2018-05-09,100000.0,100000.0,0.0
2018-05-10,100000.0,100000.0,0.0
2018-05-11,99405.90510806238,100000.0,-0.5940948919376242
2018-05-14,99185.17923983728,100000.0,-0.8148207601627218
2018-05-15,98327.4117799679,100000.0,-1.6725882200321067
2018-05-16,98013.40967695953,100000.0,-1.9865903230404653
2018-05-17,98013.40967695953,100000.0,-1.9865903230404653
2018-05-18,98013.40967695953,100000.0,-1.9865903230404653
2018-05-21,98013.40967695953,100000.0,-1.9865903230404653
2018-05-22,98013.40967695953,100000.0,-1.9865903230404653
2018-05-23,98013.40967695953,100000.0,-1.9865903230404653
2018-05-24,98013.40967695953,100000.0,-1.9865903230404653
2018-05-25,98013.40967695953,100000.0,-1.9865903230404653
2018-05-29,98013.40967695953,100000.0,-1.9865903230404653
2018-05-30,98013.40967695953,100000.0,-1.9865903230404653
2018-05-31,98013.40967695953,100000.0,-1.9865903230404653
2018-06-01,98013.40967695953,100000.0,-1.9865903230404653
2018-06-04,98013.40967695953,100000.0,-1.9865903230404653
2018-06-05,98013.40967695953,100000.0,-1.9865903230404653
2018-06-06,98013.40967695953,100000.0,-1.9865903230404653
2018-06-07,98013.40967695953,100000.0,-1.9865903230404653
2018-06-08,98013.40967695953,100000.0,-1.9865903230404653
2018-06-11,98013.40967695953,100000.0,-1.9865903230404653
2018-06-12,98013.40967695953,100000.0,-1.9865903230404653
2018-06-13,98013.40967695953,100000.0,-1.9865903230404653
2018-06-14,98013.40967695953,100000.0,-1.9865903230404653
2018-06-15,98013.40967695953,100000.0,-1.9865903230404653
2018-06-18,98013.40967695953,100000.0,-1.9865903230404653
2018-06-19,98013.40967695953,100000.0,-1.9865903230404653
2018-06-20,98013.40967695953,100000.0,-1.9865903230404653
2018-06-21,98013.40967695953,100000.0,-1.9865903230404653
2018-06-22,98013.40967695953,100000.0,-1.9865903230404653
2018-06-25,98013.40967695953,100000.0,-1.9865903230404653
2018-06-26,98013.40967695953,100000.0,-1.9865903230404653
2018-06-27,98013.40967695953,100000.0,-1.9865903230404653
2018-06-28,98013.40967695953,100000.0,-1.9865903230404653
2018-06-29,98013.40967695953,100000.0,-1.9865903230404653
2018-07-02,98013.40967695953,100000.0,-1.9865903230404653
2018-07-03,98013.40967695953,100000.0,-1.9865903230404653
2018-07-05,98013.40967695953,100000.0,-1.9865903230404653
2018-07-06,98013.40967695953,100000.0,-1.9865903230404653
2018-07-09,98013.40967695953,100000.0,-1.9865903230404653
2018-07-10,98013.40967695953,100000.0,-1.9865903230404653
2018-07-11,98013.40967695953,100000.0,-1.9865903230404653
2018-07-12,98013.40967695953,100000.0,-1.9865903230404653
2018-07-13,98013.40967695953,100000.0,-1.9865903230404653
2018-07-16,98013.40967695953,100000.0,-1.9865903230404653
2018-07-17,98013.40967695953,100000.0,-1.9865903230404653
2018-07-18,98013.40967695953,100000.0,-1.9865903230404653
2018-07-19,98013.40967695953,100000.0,-1.9865903230404653
2018-07-20,98013.40967695953,100000.0,-1.9865903230404653
2018-07-23,98013.40967695953,100000.0,-1.9865903230404653
2018-07-24,98013.40967695953,100000.0,-1.9865903230404653
2018-07-25,98722.55425217291,100000.0,-1.2774457478270924
2018-07-26,98428.34641602178,100000.0,-1.5716535839782153
2018-07-27,96870.51369812628,100000.0,-3.1294863018737233
2018-07-30,96354.42987778326,100000.0,-3.645570122216741
2018-07-31,96404.922747345,100000.0,-3.595077252654999
2018-08-01,96404.922747345,100000.0,-3.595077252654999
2018-08-02,96404.922747345,100000.0,-3.595077252654999
2018-08-03,96404.922747345,100000.0,-3.595077252654999
2018-08-06,96404.922747345,100000.0,-3.595077252654999
2018-08-07,96404.922747345,100000.0,-3.595077252654999
2018-08-08,96404.922747345,100000.0,-3.595077252654999
2018-08-09,96404.922747345,100000.0,-3.595077252654999
2018-08-10,96404.922747345,100000.0,-3.595077252654999
2018-08-13,96404.922747345,100000.0,-3.595077252654999
2018-08-14,96404.922747345,100000.0,-3.595077252654999
2018-08-15,96404.922747345,100000.0,-3.595077252654999
2018-08-16,96404.922747345,100000.0,-3.595077252654999
2018-08-17,96404.922747345,100000.0,-3.595077252654999
2018-08-20,96404.922747345,100000.0,-3.595077252654999
2018-08-21,96404.922747345,100000.0,-3.595077252654999
2018-08-22,96404.922747345,100000.0,-3.595077252654999
2018-08-23,96404.922747345,100000.0,-3.595077252654999
2018-08-24,96404.922747345,100000.0,-3.595077252654999
2018-08-27,96404.922747345,100000.0,-3.595077252654999
2018-08-28,96404.922747345,100000.0,-3.595077252654999
2018-08-29,96404.922747345,100000.0,-3.595077252654999
2018-08-30,96404.922747345,100000.0,-3.595077252654999
2018-08-31,96404.922747345,100000.0,-3.595077252654999
2018-09-04,96404.922747345,100000.0,-3.595077252654999
2018-09-05,96404.922747345,100000.0,-3.595077252654999
2018-09-06,96404.922747345,100000.0,-3.595077252654999
2018-09-07,96404.922747345,100000.0,-3.595077252654999
2018-09-10,96404.922747345,100000.0,-3.595077252654999
2018-09-11,96404.922747345,100000.0,-3.595077252654999
2018-09-12,96404.922747345,100000.0,-3.595077252654999
2018-09-13,96404.922747345,100000.0,-3.595077252654999
2018-09-14,96404.922747345,100000.0,-3.595077252654999
2018-09-17,96404.922747345,100000.0,-3.595077252654999
2018-09-18,96404.922747345,100000.0,-3.595077252654999
2018-09-19,96404.922747345,100000.0,-3.595077252654999
2018-09-20,96404.922747345,100000.0,-3.595077252654999
2018-09-21,96404.922747345,100000.0,-3.595077252654999
2018-09-24,96404.922747345,100000.0,-3.595077252654999
2018-09-25,96404.922747345,100000.0,-3.595077252654999
2018-09-26,96404.922747345,100000.0,-3.595077252654999
2018-09-27,96404.922747345,100000.0,-3.595077252654999
2018-09-28,96404.922747345,100000.0,-3.595077252654999
2018-10-01,96404.922747345,100000.0,-3.595077252654999
2018-10-02,96404.922747345,100000.0,-3.595077252654999
2018-10-03,96404.922747345,100000.0,-3.595077252654999
2018-10-04,96404.922747345,100000.0,-3.595077252654999
2018-10-05,96404.922747345,100000.0,-3.595077252654999
2018-10-08,96404.922747345,100000.0,-3.595077252654999
2018-10-09,96404.922747345,100000.0,-3.595077252654999
2018-10-10,96404.922747345,100000.0,-3.595077252654999
2018-10-11,96404.922747345,100000.0,-3.595077252654999
2018-10-12,96404.922747345,100000.0,-3.595077252654999
2018-10-15,96404.922747345,100000.0,-3.595077252654999
2018-10-16,96404.922747345,100000.0,-3.595077252654999
2018-10-17,96404.922747345,100000.0,-3.595077252654999
2018-10-18,96404.922747345,100000.0,-3.595077252654999
2018-10-19,96404.922747345,100000.0,-3.595077252654999
2018-10-22,96404.922747345,100000.0,-3.595077252654999
2018-10-23,96404.922747345,100000.0,-3.595077252654999
2018-10-24,96404.922747345,100000.0,-3.595077252654999
2018-10-25,96404.922747345,100000.0,-3.595077252654999
2018-10-26,96404.922747345,100000.0,-3.595077252654999
2018-10-29,96404.922747345,100000.0,-3.595077252654999
2018-10-30,96404.922747345,100000.0,-3.595077252654999
2018-10-31,96404.922747345,100000.0,-3.595077252654999
2018-11-01,96404.922747345,100000.0,-3.595077252654999
2018-11-02,96404.922747345,100000.0,-3.595077252654999
2018-11-05,96404.922747345,100000.0,-3.595077252654999
2018-11-06,96404.922747345,100000.0,-3.595077252654999
2018-11-07,96404.922747345,100000.0,-3.595077252654999
2018-11-08,96404.922747345,100000.0,-3.595077252654999
2018-11-09,96404.922747345,100000.0,-3.595077252654999
2018-11-12,96404.922747345,100000.0,-3.595077252654999
2018-11-13,96404.922747345,100000.0,-3.595077252654999
2018-11-14,96404.922747345,100000.0,-3.595077252654999
2018-11-15,96404.922747345,100000.0,-3.595077252654999
2018-11-16,96404.922747345,100000.0,-3.595077252654999
2018-11-19,96404.922747345,100000.0,-3.595077252654999
2018-11-20,96404.922747345,100000.0,-3.595077252654999
2018-11-21,96404.922747345,100000.0,-3.595077252654999
2018-11-23,96404.922747345,100000.0,-3.595077252654999
2018-11-26,96404.922747345,100000.0,-3.595077252654999
2018-11-27,96404.922747345,100000.0,-3.595077252654999
2018-11-28,96404.922747345,100000.0,-3.595077252654999
2018-11-29,96404.922747345,100000.0,-3.595077252654999
2018-11-30,96404.922747345,100000.0,-3.595077252654999
2018-12-03,96404.922747345,100000.0,-3.595077252654999
2018-12-04,96404.922747345,100000.0,-3.595077252654999
2018-12-06,96404.922747345,100000.0,-3.595077252654999
2018-12-07,96404.922747345,100000.0,-3.595077252654999
2018-12-10,96404.922747345,100000.0,-3.595077252654999
2018-12-11,96404.922747345,100000.0,-3.595077252654999
2018-12-12,96404.922747345,100000.0,-3.595077252654999
2018-12-13,96404.922747345,100000.0,-3.595077252654999
2018-12-14,96404.922747345,100000.0,-3.595077252654999
2018-12-17,96404.922747345,100000.0,-3.595077252654999
2018-12-18,96404.922747345,100000.0,-3.595077252654999
2018-12-19,96404.922747345,100000.0,-3.595077252654999
2018-12-20,96404.922747345,100000.0,-3.595077252654999
2018-12-21,96404.922747345,100000.0,-3.595077252654999
2018-12-24,96404.922747345,100000.0,-3.595077252654999
2018-12-26,96404.922747345,100000.0,-3.595077252654999
2018-12-27,96404.922747345,100000.0,-3.595077252654999
2018-12-28,96404.922747345,100000.0,-3.595077252654999
2018-12-31,96404.922747345,100000.0,-3.595077252654999
2019-01-02,96404.922747345,100000.0,-3.595077252654999
2019-01-03,96404.922747345,100000.0,-3.595077252654999
2019-01-04,96404.922747345,100000.0,-3.595077252654999
2019-01-07,96404.922747345,100000.0,-3.595077252654999
2019-01-08,96404.922747345,100000.0,-3.595077252654999
2019-01-09,96404.922747345,100000.0,-3.595077252654999
2019-01-10,96404.922747345,100000.0,-3.595077252654999
2019-01-11,96404.922747345,100000.0,-3.595077252654999
2019-01-14,96404.922747345,100000.0,-3.595077252654999
2019-01-15,96404.922747345,100000.0,-3.595077252654999
2019-01-16,96404.922747345,100000.0,-3.595077252654999
2019-01-17,96404.922747345,100000.0,-3.595077252654999
2019-01-18,96404.922747345,100000.0,-3.595077252654999
2019-01-22,96404.922747345,100000.0,-3.595077252654999
2019-01-23,96404.922747345,100000.0,-3.595077252654999
2019-01-24,96404.922747345,100000.0,-3.595077252654999
2019-01-25,96404.922747345,100000.0,-3.595077252654999
2019-01-28,96404.922747345,100000.0,-3.595077252654999
2019-01-29,96404.922747345,100000.0,-3.595077252654999
2019-01-30,96404.922747345,100000.0,-3.595077252654999
2019-01-31,96404.922747345,100000.0,-3.595077252654999
2019-02-01,96404.922747345,100000.0,-3.595077252654999
2019-02-04,96404.922747345,100000.0,-3.595077252654999
2019-02-05,96404.922747345,100000.0,-3.595077252654999
2019-02-06,96404.922747345,100000.0,-3.595077252654999
2019-02-07,96404.922747345,100000.0,-3.595077252654999
2019-02-08,96404.922747345,100000.0,-3.595077252654999
2019-02-11,96404.922747345,100000.0,-3.595077252654999
2019-02-12,96404.922747345,100000.0,-3.595077252654999
2019-02-13,95618.65930798948,100000.0,-4.381340692010519
2019-02-14,95950.91666272581,100000.0,-4.049083337274191
2019-02-15,95747.27090695799,100000.0,-4.252729093042014
2019-02-19,96020.59736493528,100000.0,-3.979402635064718
2019-02-20,96610.06933835447,100000.0,-3.3899306616455287
2019-02-21,96090.22659161985,100000.0,-3.9097734083801483
2019-02-22,97113.83456281126,100000.0,-2.8861654371887417
2019-02-25,97789.0390229553,100000.0,-2.2109609770446985
2019-02-26,97842.65078214109,100000.0,-2.1573492178589078
2019-02-27,98132.02044537962,100000.0,-1.8679795546203823
2019-02-28,97210.2739587158,100000.0,-2.789726041284201
2019-03-01,98185.64936307371,100000.0,-1.8143506369262905
2019-03-04,98657.20806744993,100000.0,-1.3427919325500697
2019-03-05,98485.73451474607,100000.0,-1.5142654852539272
2019-03-06,97944.47794965208,100000.0,-2.0555220503479212
2019-03-07,96861.93050244749,100000.0,-3.1380694975525114
2019-03-08,97081.68809750974,100000.0,-2.918311902490255
2019-03-11,100291.71040967405,100291.71040967405,0.0
2019-03-12,101368.89582303465,101368.89582303465,0.0
2019-03-13,101940.53985100762,101940.53985100762,0.0
2019-03-14,101940.53985100762,101940.53985100762,0.0
2019-03-15,101940.53985100762,101940.53985100762,0.0
2019-03-18,101940.53985100762,101940.53985100762,0.0
2019-03-19,101940.53985100762,101940.53985100762,0.0
2019-03-20,101940.53985100762,101940.53985100762,0.0
2019-03-21,101940.53985100762,101940.53985100762,0.0
2019-03-22,101940.53985100762,101940.53985100762,0.0
2019-03-25,101940.53985100762,101940.53985100762,0.0
2019-03-26,101940.53985100762,101940.53985100762,0.0
2019-03-27,101940.53985100762,101940.53985100762,0.0
2019-03-28,101940.53985100762,101940.53985100762,0.0
2019-03-29,101940.53985100762,101940.53985100762,0.0
2019-04-01,101940.53985100762,101940.53985100762,0.0
2019-04-02,101940.53985100762,101940.53985100762,0.0
2019-04-03,101940.53985100762,101940.53985100762,0.0
2019-04-04,101940.53985100762,101940.53985100762,0.0
2019-04-05,101940.53985100762,101940.53985100762,0.0
2019-04-08,101940.53985100762,101940.53985100762,0.0
2019-04-09,101940.53985100762,101940.53985100762,0.0
2019-04-10,101940.53985100762,101940.53985100762,0.0
2019-04-11,101940.53985100762,101940.53985100762,0.0
2019-04-12,101940.53985100762,101940.53985100762,0.0
2019-04-15,101940.53985100762,101940.53985100762,0.0
2019-04-16,101940.53985100762,101940.53985100762,0.0
2019-04-17,101940.53985100762,101940.53985100762,0.0
2019-04-18,101940.53985100762,101940.53985100762,0.0
2019-04-22,101940.53985100762,101940.53985100762,0.0
2019-04-23,101940.53985100762,101940.53985100762,0.0
2019-04-24,101940.53985100762,101940.53985100762,0.0
2019-04-25,101940.53985100762,101940.53985100762,0.0
2019-04-26,101940.53985100762,101940.53985100762,0.0
2019-04-29,101940.53985100762,101940.53985100762,0.0
2019-04-30,101940.53985100762,101940.53985100762,0.0
2019-05-01,101940.53985100762,101940.53985100762,0.0
2019-05-02,101940.53985100762,101940.53985100762,0.0
2019-05-03,101940.53985100762,101940.53985100762,0.0
2019-05-06,101940.53985100762,101940.53985100762,0.0
2019-05-07,101940.53985100762,101940.53985100762,0.0
2019-05-08,101940.53985100762,101940.53985100762,0.0
2019-05-09,101940.53985100762,101940.53985100762,0.0
2019-05-10,101940.53985100762,101940.53985100762,0.0
2019-05-13,101940.53985100762,101940.53985100762,0.0
2019-05-14,101940.53985100762,101940.53985100762,0.0
2019-05-15,101940.53985100762,101940.53985100762,0.0
2019-05-16,101940.53985100762,101940.53985100762,0.0
2019-05-17,101940.53985100762,101940.53985100762,0.0
2019-05-20,101940.53985100762,101940.53985100762,0.0
2019-05-21,101940.53985100762,101940.53985100762,0.0
2019-05-22,101940.53985100762,101940.53985100762,0.0
2019-05-23,101940.53985100762,101940.53985100762,0.0
2019-05-24,101940.53985100762,101940.53985100762,0.0
2019-05-28,101940.53985100762,101940.53985100762,0.0
2019-05-29,101940.53985100762,101940.53985100762,0.0
2019-05-30,101940.53985100762,101940.53985100762,0.0
2019-05-31,101940.53985100762,101940.53985100762,0.0
2019-06-03,101940.53985100762,101940.53985100762,0.0
2019-06-04,101940.53985100762,101940.53985100762,0.0
2019-06-05,101940.53985100762,101940.53985100762,0.0
2019-06-06,101940.53985100762,101940.53985100762,0.0
2019-06-07,101940.53985100762,101940.53985100762,0.0
2019-06-10,101940.53985100762,101940.53985100762,0.0
2019-06-11,101940.53985100762,101940.53985100762,0.0
2019-06-12,101940.53985100762,101940.53985100762,0.0
2019-06-13,101940.53985100762,101940.53985100762,0.0
2019-06-14,101940.53985100762,101940.53985100762,0.0
2019-06-17,101940.53985100762,101940.53985100762,0.0
2019-06-18,101940.53985100762,101940.53985100762,0.0
2019-06-19,101940.53985100762,101940.53985100762,0.0
2019-06-20,101940.53985100762,101940.53985100762,0.0
2019-06-21,101940.53985100762,101940.53985100762,0.0
2019-06-24,101940.53985100762,101940.53985100762,0.0
2019-06-25,101940.53985100762,101940.53985100762,0.0
2019-06-26,101940.53985100762,101940.53985100762,0.0
2019-06-27,101940.53985100762,101940.53985100762,0.0
2019-06-28,101940.53985100762,101940.53985100762,0.0
2019-07-01,101940.53985100762,101940.53985100762,0.0
2019-07-02,102429.3963322911,102429.3963322911,0.0
2019-07-03,103236.29913380477,103236.29913380477,0.0
2019-07-05,103149.84936573837,103236.29913380477,-0.08373970085304834
2019-07-08,101127.72448780868,103236.29913380477,-2.0424740751924535
2019-07-09,101713.69244435165,103236.29913380477,-1.474875312490301
2019-07-10,102669.51925709579,103236.29913380477,-0.5490121996473158
2019-07-11,101958.67175343368,103236.29913380477,-1.237575727811744
2019-07-12,102703.15393116805,103236.29913380477,-0.5164319208553846
2019-07-15,103620.55862477157,103620.55862477157,0.0
2019-07-16,103279.5393376622,103620.55862477157,-0.3291038879111493
2019-07-17,102727.15243580673,103620.55862477157,-0.8621900912540205
2019-07-18,103836.71368458602,103836.71368458602,0.0
2019-07-19,102362.11166432235,103836.71368458602,-1.4201162266584408
2019-07-22,104585.99862721298,104585.99862721298,0.0
2019-07-23,105364.13079884383,105364.13079884383,0.0
2019-07-24,105282.4761357579,105364.13079884383,-0.07749759094186301
2019-07-25,104489.9356694493,105364.13079884383,-0.8296894994213001
2019-07-26,104835.77304127548,105364.13079884383,-0.5014588490053363
2019-07-29,105767.60134938094,105767.60134938094,0.0
2019-07-30,105335.29888966415,105767.60134938094,-0.408728622188166
2019-07-31,107381.46057179305,107381.46057179305,0.0
2019-08-01,107640.46070538057,107640.46070538057,0.0
2019-08-02,107640.46070538057,107640.46070538057,0.0
2019-08-05,107640.46070538057,107640.46070538057,0.0
2019-08-06,107640.46070538057,107640.46070538057,0.0
2019-08-07,107640.46070538057,107640.46070538057,0.0
2019-08-08,107640.46070538057,107640.46070538057,0.0
2019-08-09,107640.46070538057,107640.46070538057,0.0
2019-08-12,107640.46070538057,107640.46070538057,0.0
2019-08-13,107640.46070538057,107640.46070538057,0.0
2019-08-14,107640.46070538057,107640.46070538057,0.0
2019-08-15,107640.46070538057,107640.46070538057,0.0
2019-08-16,107640.46070538057,107640.46070538057,0.0
2019-08-19,107640.46070538057,107640.46070538057,0.0
2019-08-20,107640.46070538057,107640.46070538057,0.0
2019-08-21,107640.46070538057,107640.46070538057,0.0
2019-08-22,107640.46070538057,107640.46070538057,0.0
2019-08-23,107640.46070538057,107640.46070538057,0.0
2019-08-26,107640.46070538057,107640.46070538057,0.0
2019-08-27,107640.46070538057,107640.46070538057,0.0
2019-08-28,107640.46070538057,107640.46070538057,0.0
2019-08-29,107640.46070538057,107640.46070538057,0.0
2019-08-30,107640.46070538057,107640.46070538057,0.0
2019-09-03,107640.46070538057,107640.46070538057,0.0
2019-09-04,107640.46070538057,107640.46070538057,0.0
2019-09-05,107640.46070538057,107640.46070538057,0.0
2019-09-06,107640.46070538057,107640.46070538057,0.0
2019-09-09,107640.46070538057,107640.46070538057,0.0
2019-09-10,107640.46070538057,107640.46070538057,0.0
2019-09-11,107640.46070538057,107640.46070538057,0.0
2019-09-12,107640.46070538057,107640.46070538057,0.0
2019-09-13,107640.46070538057,107640.46070538057,0.0
2019-09-16,107640.46070538057,107640.46070538057,0.0
2019-09-17,107640.46070538057,107640.46070538057,0.0
2019-09-18,107640.46070538057,107640.46070538057,0.0
2019-09-19,107640.46070538057,107640.46070538057,0.0
2019-09-20,107640.46070538057,107640.46070538057,0.0
2019-09-23,107640.46070538057,107640.46070538057,0.0
2019-09-24,107640.46070538057,107640.46070538057,0.0
2019-09-25,107640.46070538057,107640.46070538057,0.0
2019-09-26,107640.46070538057,107640.46070538057,0.0
2019-09-27,107640.46070538057,107640.46070538057,0.0
2019-09-30,107640.46070538057,107640.46070538057,0.0
2019-10-01,107640.46070538057,107640.46070538057,0.0
2019-10-02,107640.46070538057,107640.46070538057,0.0
2019-10-03,107640.46070538057,107640.46070538057,0.0
2019-10-04,107640.46070538057,107640.46070538057,0.0
2019-10-07,107640.46070538057,107640.46070538057,0.0
2019-10-08,107640.46070538057,107640.46070538057,0.0
2019-10-09,107640.46070538057,107640.46070538057,0.0
2019-10-10,107640.46070538057,107640.46070538057,0.0
2019-10-11,107640.46070538057,107640.46070538057,0.0
2019-10-14,107640.46070538057,107640.46070538057,0.0
2019-10-15,107640.46070538057,107640.46070538057,0.0
2019-10-16,107640.46070538057,107640.46070538057,0.0
2019-10-17,107640.46070538057,107640.46070538057,0.0
2019-10-18,107640.46070538057,107640.46070538057,0.0
2019-10-21,107640.46070538057,107640.46070538057,0.0
2019-10-22,107640.46070538057,107640.46070538057,0.0
2019-10-23,107640.46070538057,107640.46070538057,0.0
2019-10-24,107640.46070538057,107640.46070538057,0.0
2019-10-25,107640.46070538057,107640.46070538057,0.0
2019-10-28,107640.46070538057,107640.46070538057,0.0
2019-10-29,107640.46070538057,107640.46070538057,0.0
2019-10-30,107640.46070538057,107640.46070538057,0.0
2019-10-31,107640.46070538057,107640.46070538057,0.0
2019-11-01,107640.46070538057,107640.46070538057,0.0
2019-11-04,107640.46070538057,107640.46070538057,0.0
2019-11-05,107640.46070538057,107640.46070538057,0.0
2019-11-06,107640.46070538057,107640.46070538057,0.0
2019-11-07,107640.46070538057,107640.46070538057,0.0
2019-11-08,107640.46070538057,107640.46070538057,0.0
2019-11-11,107640.46070538057,107640.46070538057,0.0
2019-11-12,107640.46070538057,107640.46070538057,0.0
2019-11-13,107640.46070538057,107640.46070538057,0.0
2019-11-14,107640.46070538057,107640.46070538057,0.0
2019-11-15,107640.46070538057,107640.46070538057,0.0
2019-11-18,107640.46070538057,107640.46070538057,0.0
2019-11-19,107640.46070538057,107640.46070538057,0.0
2019-11-20,107640.46070538057,107640.46070538057,0.0
2019-11-21,107640.46070538057,107640.46070538057,0.0
2019-11-22,107640.46070538057,107640.46070538057,0.0
2019-11-25,107640.46070538057,107640.46070538057,0.0
2019-11-26,107640.46070538057,107640.46070538057,0.0
2019-11-27,107640.46070538057,107640.46070538057,0.0
2019-11-29,107640.46070538057,107640.46070538057,0.0
2019-12-02,107640.46070538057,107640.46070538057,0.0
2019-12-03,107640.46070538057,107640.46070538057,0.0
2019-12-04,107640.46070538057,107640.46070538057,0.0
2019-12-05,107640.46070538057,107640.46070538057,0.0
2019-12-06,107640.46070538057,107640.46070538057,0.0
2019-12-09,107640.46070538057,107640.46070538057,0.0
2019-12-10,107640.46070538057,107640.46070538057,0.0
2019-12-11,107640.46070538057,107640.46070538057,0.0
2019-12-12,107640.46070538057,107640.46070538057,0.0
2019-12-13,107640.46070538057,107640.46070538057,0.0
2019-12-16,107640.46070538057,107640.46070538057,0.0
2019-12-17,107640.46070538057,107640.46070538057,0.0
2019-12-18,107640.46070538057,107640.46070538057,0.0
2019-12-19,107640.46070538057,107640.46070538057,0.0
2019-12-20,107640.46070538057,107640.46070538057,0.0
2019-12-23,107640.46070538057,107640.46070538057,0.0
2019-12-24,107640.46070538057,107640.46070538057,0.0
2019-12-26,107640.46070538057,107640.46070538057,0.0
2019-12-27,107640.46070538057,107640.46070538057,0.0
2019-12-30,107640.46070538057,107640.46070538057,0.0
2019-12-31,107640.46070538057,107640.46070538057,0.0
